,dt,US1.AAPL,US1.AMZN,US1.BAC,US1.BRK.A,US1.DIS,US1.HD,US1.JNJ,US1.JPM,US1.MA,US1.MSFT,US1.NVDA,US1.PG,US1.UNH,US1.V,US1.XOM
1997,20171207,169.33,1160.0,28.78,294100.0,105.29,182.0,140.08,104.63,149.49,82.49,191.98,90.1,220.12,111.39,82.58
1998,20171208,169.36,1161.99,29.045,294540.0,104.23,183.4,140.55,105.93,149.85,84.16,191.48,90.36,223.93,112.595,82.65
1999,20171211,172.66,1169.15,28.95,295470.0,106.81,182.17,141.11,105.6074,150.87,85.22,194.66,90.24,222.76,112.38,83.03
2000,20171212,171.73,1165.56,29.33,298630.0,107.4,181.83,142.8,106.86,152.52,85.62,190.81,89.85,222.49,113.53,82.77
2001,20171213,172.31,1164.48,28.85,296050.0,107.65,183.12,142.98,105.53,151.75,85.35,186.22,90.93,224.39,113.33,83.17
2002,20171214,172.22,1175.06,28.74,295170.0,110.66,182.15,141.72,104.7,151.91,84.72,186.47,91.02,221.36,113.33,82.93
2003,20171215,173.88,1178.98,29.03,296840.0,111.22,182.57,142.42,106.07,153.35,86.82,191.6,91.86,221.74,113.69,82.99
2004,20171218,176.43,1190.8,29.49,299495.0,111.14,184.8,141.93,107.02,153.15,86.44,197.96,91.89,222.74,113.55,82.95
2005,20171219,174.53,1187.43,29.45,296740.0,111.92,185.99,141.83,106.52,151.68,85.83,196.1,91.67,222.12,112.15,82.43
2006,20171220,174.36,1177.29,29.49,296750.0,109.7,187.28,141.2,106.15,151.43,85.59,196.7501,91.57,222.38,112.13,82.87
2007,20171221,175.01,1174.87,29.82,298230.0,109.57,188.1,141.15,107.84,150.56,85.57,195.88,91.68,221.65,112.42,83.87
2008,20171222,175.05,1168.33,29.88,296840.0,108.71,188.14,140.18,107.48,150.83,85.58,195.26,92.18,220.02,112.73,83.97
2009,20171226,170.57,1176.94,29.775,296370.0,108.12,190.36,140.08,107.01,151.27,85.4,197.46,92.49,219.52,112.99,83.97
2010,20171227,170.58,1181.81,29.72,297835.5,107.63,190.15,140.56,107.21,151.37,85.69,197.1199,92.07,220.4,114.03,83.88
2011,20171228,171.07,1185.99,29.79,299160.0,107.75,189.73,140.5,107.77,151.75,85.7,197.34,92.0538,222.68,114.32,83.99
2012,20171229,169.3,1169.54,29.535,297760.0,107.8,189.73,139.85,107.21,151.83,85.59,193.55,92.03,220.77,114.26,83.8
2013,20180102,172.26,1189.0,29.8985,295710.0,111.8,188.05,139.24,108.0,151.93,85.91,199.3,90.66,221.09,114.57,85.0457
2014,20180103,172.18,1202.74,29.8,299920.0,112.26,189.13,140.53,108.04,153.83,86.33,212.5,90.57,223.4,115.68,86.7
2015,20180104,173.02,1209.64,30.19,300800.0,112.23,190.5,140.5256,109.05,155.8,87.12,213.59,91.18,224.44,116.095,86.81
2016,20180105,174.96,1229.07,30.3,302100.0,111.58,192.33,141.66,108.26,158.81,88.11,215.28,91.19,228.66,118.82,86.69
2017,20180108,174.34,1246.95,30.1,304350.0,110.0,192.0,141.85,108.48,159.27,88.22,221.98,91.71,224.7,119.32,87.08
2018,20180109,174.33,1253.12,30.28,304500.0,109.97,193.15,144.2,109.23,159.52,88.23,221.95,91.09,225.9,119.11,86.81
2019,20180110,174.245,1254.29,30.54,308450.0,109.47,191.82,144.01,110.21,159.84,87.81,223.66,90.46,224.15,118.96,86.07
2020,20180111,175.27,1276.77,30.66,309950.0,110.97,194.67,144.79,110.83,160.92,88.06,224.05,90.14,225.37,119.86,86.91
2021,20180112,177.0,1305.2,31.18,315350.0,112.48,196.43,145.77,112.67,162.2,89.59,222.69,89.61,228.58,120.1,87.51
2022,20180116,176.2,1305.16,31.23,315706.0,110.68,196.35,147.07,112.23,162.28,88.38,220.17,90.23,233.29,120.39,86.93
2023,20180117,179.1,1295.0,31.18,321156.0,111.98,199.79,146.94,113.04,164.31,90.15,224.7,91.22,238.55,122.01,88.02
2024,20180118,179.27,1293.22,31.5,319915.0,110.46,198.38,147.01,113.28,165.5,90.12,224.44,90.18,243.22,123.09,87.44
2025,20180119,178.45,1294.58,31.73,319980.0,110.54,201.31,147.38,113.01,166.82,90.0,230.08,91.09,243.32,122.7,87.14
2026,20180122,177.01,1327.45,31.94,323940.0,111.09,204.45,148.14,114.36,168.33,91.61,233.67,91.88,243.55,124.31,88.29
2027,20180123,176.96,1363.05,31.93,323290.0,110.42,204.98,141.85,114.22,167.21,91.89,238.94,89.02,245.24,124.65,88.31
2028,20180124,174.22,1357.51,32.1,323610.0,110.52,206.31,142.13,115.71,167.12,91.84,235.84,88.33,245.02,124.6,88.57
2029,20180125,171.1,1377.31,32.091,322850.0,110.56,205.37,144.4,115.7,168.59,92.32,236.34,88.35,245.18,125.25,88.39
2030,20180126,171.45,1401.19,32.2,325830.0,112.19,207.19,145.28,116.13,170.31,94.04,243.27,87.7,248.42,126.29,88.98
2031,20180129,167.96,1417.68,32.27,323550.0,111.51,204.9,143.65,116.17,168.52,93.87,246.78,86.81,247.41,124.87,88.02
2032,20180130,166.96,1438.19,31.89,322390.0,110.12,201.88,142.45,115.12,167.15,92.77,242.7,86.96,236.68,123.56,86.79
2033,20180131,167.47,1451.39,32.009,323300.0,108.71,200.9,138.22,115.69,169.06,95.2,245.83,86.38,236.79,124.25,87.32
2034,20180201,167.7,1388.71,32.5,325960.0,110.49,199.9,140.02,116.87,172.82,94.24,240.48,85.85,235.24,125.6,89.11
2035,20180202,160.41,1429.87,31.92,313560.0,108.6,193.85,137.6,114.225,170.52,91.76,233.51,84.24,231.77,120.8,84.29
2036,20180205,156.49,1390.0,30.205,296398.0,104.65,183.13,130.39,108.63,164.09,88.0,213.67,81.04,220.02,116.27,79.72
2037,20180206,163.06,1442.84,31.22,302355.0,106.17,191.27,131.88,112.11,169.22,91.34,225.56,82.38,225.19,120.04,78.35
2038,20180207,159.52,1415.15,31.23,301000.0,104.7,191.31,131.42,112.87,168.78,89.58,228.81,81.83,225.86,119.63,76.93
2039,20180208,155.16,1350.51,29.74,288633.53,101.27,181.26,126.36,107.9128,160.66,84.99,217.73,80.17,216.47,113.93,76.0399
2040,20180209,156.22,1339.34,30.35,294120.0,103.09,184.12,129.51,110.18,165.19,88.15,231.46,79.95,221.08,116.32,75.8
2041,20180212,162.75,1386.97,31.12,298940.0,103.31,184.06,130.23,111.73,168.12,89.15,228.02,81.31,225.76,118.36,76.37
2042,20180213,164.3451,1413.66,31.175,297500.0,104.1,183.7,130.01,112.47,170.12,89.781,232.69,81.5,226.59,118.37,76.31
2043,20180214,167.36,1451.08,32.01,301180.0,104.61,184.75,129.73,115.07,172.46,90.83,241.42,80.69,228.83,120.82,76.46
2044,20180215,173.0,1461.76,32.2,305880.0,105.2,185.23,131.28,115.53,174.68,92.72,246.5,82.41,226.05,122.31,76.22
2045,20180216,172.45,1448.59,31.98,305920.0,106.43,186.78,133.15,114.71,175.73,91.93,243.84,82.58,229.37,121.87,76.55
2046,20180220,171.85,1468.36,31.91,305510.0,105.94,186.66,130.83,114.64,175.33,92.72,249.07,81.32,226.63,122.0,75.73
2047,20180221,171.01,1482.92,31.88,301240.0,105.04,183.01,129.88,115.2,172.33,91.5,241.51,80.21,225.14,120.47,74.9
2048,20180222,172.61,1484.59,31.69,300930.0,105.24,185.41,129.93,114.99,172.91,91.74,242.15,80.84,227.09,120.4,75.87
2049,20180223,175.56,1500.0,32.04,304130.0,107.32,188.34,132.08,117.35,175.76,94.07,245.93,81.07,230.23,122.91,77.54
2050,20180226,178.98,1521.95,32.44,316110.0,109.79,188.43,132.05,118.83,177.85,95.43,246.5,81.62,234.02,124.58,78.87
2051,20180227,178.34,1512.0,32.33,314930.0,104.85,184.97,131.61,117.3795,175.94,94.21,246.06,80.51,232.44,123.4,77.52
2052,20180228,178.13,1512.45,32.1,311000.0,103.14,182.3,129.88,115.37,175.79,93.77,242.01,78.52,226.14,122.9,75.7
2053,20180301,174.95,1492.0,31.49,302945.81,102.44,179.6,127.16,113.31,173.38,92.84,232.18,78.66,224.3,120.28,75.15
2054,20180302,176.28,1500.21,31.625,303100.0,102.95,178.38,128.79,113.26,174.89,93.04,236.54,79.48,225.08,120.74,75.55
2055,20180305,176.83,1523.61,32.14,305410.0,103.43,181.75,129.8,115.08,178.48,93.64,235.6399,80.28,228.43,121.88,76.27
2056,20180306,176.68,1537.18,32.12,307200.0,104.92,181.65,128.23,115.17,177.49,93.32,242.16,80.02,226.2,121.09,76.19
2057,20180307,175.02,1544.9,32.175,306590.0,103.61,178.61,129.1,114.765,179.26,93.86,241.84,79.14,227.37,121.88,74.28
2058,20180308,176.95,1551.67,32.2,308040.0,104.05,177.92,132.06,114.74,179.2,94.43,241.17,79.96,224.69,122.26,74.13
2059,20180309,179.96,1578.94,32.7093,319500.0,104.71,182.11,133.77,118.0,183.16,96.54,245.33,80.28,225.43,124.51,74.54
2060,20180312,181.73,1598.5,32.84,317940.0,105.15,179.72,132.66,117.67,182.63,96.76,249.76,79.88,222.82,124.28,75.25
2061,20180313,179.95,1588.13,32.365,314210.0,103.73,178.41,134.35,116.21,181.03,94.42,247.71,79.72,226.87,123.19,74.53
2062,20180314,178.485,1591.0,32.15,310495.0,103.91,177.35,132.42,115.01,180.12,93.85,248.74,79.02,225.51,122.625,73.64
2063,20180315,178.65,1582.75,32.11,311890.0,103.25,178.09,133.07,115.24,180.96,94.18,249.35,78.67,229.49,123.37,74.43
2064,20180316,177.89,1571.69,32.15,310440.0,102.85,178.99,133.06,115.38,182.47,94.49,250.48,78.93,227.86,124.5,74.93
2065,20180319,175.32,1545.58,31.98,306290.0,101.45,177.11,130.24,114.57,180.61,92.96,240.99,78.66,225.06,123.19,74.17
2066,20180320,175.25,1586.52,31.98,307400.0,101.33,178.2,131.24,114.69,182.52,93.14,249.58,78.33,226.91,124.92,74.0
2067,20180321,171.27,1582.93,31.88,307240.0,101.8,178.02,131.16,114.74,180.76,92.48,248.54,77.03,222.86,123.23,75.02
2068,20180322,168.75,1544.92,30.535,296949.34,100.56,175.25,127.44,109.93,175.39,89.8,241.85,76.42,215.38,119.98,73.5
2069,20180323,164.96,1495.55,29.16,289440.0,98.52,171.77,125.08,106.99,171.83,87.13,232.925,75.93,212.54,117.0,72.89
2070,20180326,172.76,1555.87,30.45,299500.0,100.66,176.39,127.38,110.31,177.15,93.77,244.39,76.42,219.05,120.65,74.02
2071,20180327,168.35,1497.12,29.51,294650.0,99.36,174.64,127.2,108.21,172.56,89.48,225.51,77.77,217.92,117.43,73.69
2072,20180328,166.48,1429.19,29.39,295280.0,98.53,174.76,127.47,107.97,170.32,89.38,221.31,78.825,218.5,116.99,72.83
2073,20180329,167.91,1445.96,29.97,299480.0,100.43,178.04,128.15,109.94,175.14,91.25,232.31,79.28,219.82,119.61,74.62
2074,20180402,166.68,1371.92,29.29,293200.0,98.59,172.8,124.5,107.77,171.5,88.67,221.05,77.42,217.16,118.36,73.2
2075,20180403,168.39,1392.05,29.59,297325.0,99.4,173.7554,128.33,109.32,172.45,89.72,225.35,78.4672,224.5,119.2,75.01
2076,20180404,171.58,1410.58,29.88,300160.0,100.95,177.49,130.5,110.94,173.69,92.27,226.18,79.07,228.88,119.8,74.89
2077,20180405,172.78,1451.75,30.32,301510.0,102.1,179.12,130.67,111.75,175.8,92.38,221.36,78.8,229.01,121.19,76.01
2078,20180406,168.35,1405.21,29.61,294000.0,100.34,174.44,127.99,109.03,169.69,90.22,214.17,78.42,223.96,117.63,74.87
2079,20180409,170.06,1405.91,29.88,292560.0,99.74,172.59,129.5,110.43,170.4,90.78,215.41,78.17,222.8,118.83,74.89
2080,20180410,173.25,1436.26,30.47,296510.0,101.36,173.46,130.22,112.51,174.66,92.89,227.91,78.36,226.79,120.79,77.07
2081,20180411,172.44,1427.29,29.92,292850.0,100.79,172.86,129.71,110.64,172.36,91.87,226.24,78.26,221.94,119.82,77.42
2082,20180412,174.16,1448.48,30.67,297149.94,100.33,173.3626,130.45,113.38,174.81,93.6,234.65,77.81,224.27,121.05,77.2399
2083,20180413,174.73,1431.11,29.8156,295480.0,100.37,172.8,130.62,110.3,174.26,93.08,231.49,78.37,224.26,121.14,77.84
2084,20180416,175.82,1440.63,29.94,297470.0,100.21,174.44,131.86,110.21,173.86,94.17,231.47,78.63,230.46,121.91,78.54
2085,20180417,178.24,1503.63,30.02,298970.0,102.18,174.92,130.45,110.2,178.34,96.06,237.55,78.42,238.54,123.82,78.33
2086,20180418,177.84,1527.85,29.52,299510.0,101.21,179.85,127.81,109.31,179.4,96.45,236.36,78.19,236.44,124.5,79.23
2087,20180419,172.8,1556.73,30.19,300660.0,100.87,177.1,127.61,111.71,178.99,96.1,229.05,74.98,235.8,123.9474,79.41
2088,20180420,165.72,1527.5,30.26,300140.0,100.23,176.99,126.66,111.47,177.04,95.0,228.71,73.8,235.06,124.2,79.0
2089,20180423,165.25,1517.85,30.31,299100.0,100.16,177.66,126.83,110.94,175.42,95.36,223.88,73.02,234.32,124.46,79.56
2090,20180424,162.94,1460.61,30.18,295380.0,99.45,176.21,126.17,110.37,173.23,93.08,221.24,72.52,234.16,121.42,78.35
2091,20180425,163.7716,1461.74,30.14,295325.0,101.13,177.38,126.76,109.93,172.44,92.44,216.66,72.3,234.9,121.08,79.5
2092,20180426,164.22,1519.28,30.07,295400.0,99.85,185.76,128.12,110.11,178.18,94.27,225.15,72.75,237.0,127.11,80.85
2093,20180427,162.33,1572.76,30.15,295995.0,99.21,186.35,128.27,109.41,175.94,95.82,226.34,72.82,240.12,126.01,77.7608
2094,20180430,165.26,1566.13,29.94,290860.0,100.34,184.85,126.78,108.79,178.3,93.52,224.97,72.33,236.49,126.91,77.78
2095,20180501,169.0,1582.26,29.94,292730.0,100.01,184.6,125.97,108.78,180.24,94.98,227.1,71.92,236.83,127.47,76.91
2096,20180502,176.62,1570.53,29.585,290000.0,99.63,185.96,123.52,107.91,185.7,93.51,226.31,70.93,233.48,126.37,76.77
2097,20180503,176.89,1572.92,29.2,287160.0,98.75,183.19,123.0,107.26,186.48,94.09,232.99,71.33,234.14,127.18,76.52
2098,20180504,183.83,1580.99,29.3,293430.0,101.12,185.04,124.21,108.44,188.16,95.16,239.08,72.43,235.85,128.21,76.9
2099,20180507,185.13,1600.19,29.63,295680.0,102.48,183.53,123.65,109.34,189.1,96.23,248.69,71.99,233.76,129.2,77.73
2100,20180508,186.04,1592.39,29.94,294650.0,101.81,185.03,122.59,110.99,190.47,95.84,250.3969,71.45,232.04,129.895,78.1
2101,20180509,187.35,1608.0,30.73,299682.53,99.96,186.34,123.54,113.41,190.67,96.95,255.87,72.4,229.22,130.84,79.95
2102,20180510,190.03,1609.42,30.88,301630.0,101.675,187.18,125.32,114.27,193.01,97.9,260.24,73.14,233.65,130.97,81.75
2103,20180511,188.59,1603.32,30.92,298770.0,102.1,190.33,127.2602,113.89,193.32,97.71,254.53,73.37,238.3,131.81,81.27
2104,20180514,188.17,1602.0,31.12,298390.0,102.58,191.16,126.05,113.92,192.15,98.04,255.37,73.29,243.0,131.22,81.89
2105,20180515,186.44,1576.5,31.22,296085.0,102.9,188.02,125.11,113.01,192.03,97.32,245.51,72.94,239.53,131.06,81.79
2106,20180516,188.19,1587.75,31.0615,296535.0,105.02,186.35,125.34,113.37,192.38,97.15,246.1,73.53,241.74,130.89,82.01
2107,20180517,186.99,1581.37,30.8,296580.0,104.34,185.29,123.81,112.96,191.2,96.18,247.71,73.95,242.96,129.95,81.89
2108,20180518,186.29,1574.5,30.24,294240.0,103.94,187.45,124.29,111.15,190.55,96.36,245.91,73.45,244.61,129.93,81.3
2109,20180521,187.61,1585.66,30.55,296780.0,104.05,189.77,123.67,112.11,191.15,97.64,244.26,74.05,247.94,130.65,82.3
2110,20180522,187.31,1581.39,30.9,297170.0,104.07,186.83,122.92,113.05,191.71,97.57,242.7,74.03,245.04,130.71,81.66
2111,20180523,188.45,1601.86,30.45,293830.0,102.9,186.58,123.44,112.48,192.85,98.72,247.57,74.16,244.17,131.88,82.14
2112,20180524,188.21,1603.48,30.19,292147.66,102.1,187.08,122.22,111.23,191.88,98.32,247.74,73.78,242.77,131.86,80.26
2113,20180525,188.58,1609.62,30.15,291535.0,102.19,186.825,121.41,110.64,191.13,98.38,249.29,74.3,244.93,131.22,78.7
2114,20180529,187.86,1612.88,28.96,286100.0,99.72,185.0,119.4,105.94,189.51,98.01,248.59,74.04,242.14,129.7,78.4
2115,20180530,187.5,1625.87,29.47,291885.0,99.97,187.11,121.0,108.34,191.72,98.91,252.99,74.92,244.97,130.62,81.51
2116,20180531,186.88,1630.14,29.03,288340.0,99.44,186.52,119.62,107.02,190.13,98.86,252.22,73.15,241.5,130.73,81.24
2117,20180601,190.23,1642.91,29.39,289190.0,99.34,187.34,121.18,108.38,195.31,100.76,257.59,73.445,243.3,130.86,81.82
2118,20180604,191.81,1665.4,29.4,288000.0,100.23,191.36,121.95,108.42,197.69,101.66,264.85,74.18,244.63,133.09,80.96
2119,20180605,193.31,1696.48,29.13,286790.0,99.96,192.02,121.49,107.88,199.42,102.2,265.091,73.98,244.4,133.55,80.7
2120,20180606,194.05,1697.78,30.04,291060.0,101.89,193.55,122.71,110.36,203.18,102.57,265.27,74.35,248.62,136.25,82.06
2121,20180607,193.48,1689.27,30.07,293420.0,102.47,196.13,123.29,110.765,199.52,100.92,262.9,75.74,248.88,133.82,82.85
2122,20180608,191.48,1682.52,30.0,294270.0,103.96,198.28,124.02,111.09,200.02,101.63,262.17,77.18,250.57,134.73,83.58
2123,20180611,191.26,1689.62,30.07,293170.0,104.36,199.66,122.71,110.86,198.52,101.08,260.6,77.54,253.81,133.93,83.14
2124,20180612,192.25,1698.73,29.89,293170.0,104.31,201.32,122.54,110.17,200.04,101.3,262.73,77.24,253.5,134.88,82.42
2125,20180613,190.71,1704.81,29.85,292215.0,106.31,200.32,122.7,110.02,199.43,100.9,262.37,76.47,252.91,134.44,81.53
2126,20180614,190.81,1723.75,29.52,289490.0,108.7551,199.72,122.5,108.04,199.37,101.42,266.9,76.0,255.45,135.03,81.96
2127,20180615,188.92,1716.26,29.27,287740.0,108.91,200.59,122.6,107.86,199.52,100.22,265.38,77.36,255.82,135.01,80.67
2128,20180618,188.76,1724.83,29.4,287285.0,107.06,200.7,121.28,108.19,201.18,100.88,265.08,75.84,254.83,136.1999,80.83
2129,20180619,185.77,1736.01,29.2714,285900.0,106.18,199.2,122.55,107.6,199.71,100.88,260.17,76.33,253.05,135.11,80.7
2130,20180620,186.5,1750.07,29.245,285000.0,107.28,199.1,122.04,107.55,201.97,101.95,262.29,75.86,252.85,135.73,80.47
2131,20180621,185.47,1730.2,29.3,284600.0,105.89,200.33,121.45,107.52,200.75,101.15,257.19,76.44,251.96,134.62,79.69
2132,20180622,184.92,1715.06,29.01,286490.0,106.38,197.42,122.82,105.73,201.48,100.3,250.76,77.38,254.39,135.38,81.39
2133,20180625,182.18,1663.17,28.485,284930.09,104.47,196.38,122.59,104.78,195.1,98.39,239.16,77.79,250.76,130.93,79.73
2134,20180626,184.44,1691.19,28.54,283540.0,104.2,196.36,122.32,104.83,196.46,99.07,241.97,78.01,249.7,132.55,80.63
2135,20180627,184.165,1660.0,28.2431,281900.06,103.99,195.03,121.63,103.25,193.21,97.54,235.59,77.72,248.24,131.03,81.71
2136,20180628,185.51,1701.5,28.685,285520.0,104.77,195.21,122.001,104.94,197.1,98.63,240.86,78.065,244.94,132.71,81.97
2137,20180629,182.91,1699.67,28.21,282000.0,104.91,195.16,121.36,104.33,196.59,98.61,236.9,78.07,245.48,132.69,82.83
2138,20180702,187.15,1713.75,28.27,283800.0,105.27,194.02,121.54,105.04,197.59,100.02,242.24,78.14,247.36,132.8,81.72
2139,20180703,184.0,1695.99,27.77,282000.0,104.0,193.62,122.36,103.65,196.47,98.9653,237.1,77.77,246.98,131.45,82.24
2140,20180705,185.38,1699.56,27.925,283515.0,105.34,194.41,125.02,103.78,198.84,99.77,242.74,79.22,250.56,133.26,82.33
2141,20180706,187.98,1711.01,28.035,283955.03,104.79,194.51,125.77,104.05,199.51,101.17,247.32,79.3,250.72,134.08,82.32
2142,20180709,190.61,1739.03,29.065,286600.0,106.035,196.09,126.09,107.29,200.94,101.87,249.25,77.86,253.7,135.67,82.89
2143,20180710,190.35,1743.35,28.825,286385.0,106.04,197.57,127.35,106.63,201.48,102.06,253.25,79.825,255.52,136.67,83.66
2144,20180711,187.93,1755.53,28.67,289000.0,108.07,196.91,126.27,106.42,203.82,102.02,247.47,79.17,254.64,138.31,82.57
2145,20180712,191.04,1796.6,28.77,288215.0,108.26,197.94,127.76,106.81,207.82,104.16,251.23,78.88,256.09,139.88,82.67
2146,20180713,191.33,1813.2,28.54,289975.0,109.99,198.65,125.92,106.33,205.91,105.42,249.32,79.32,258.69,139.37,83.31
2147,20180716,190.92,1822.49,29.775,289896.53,110.2,198.84,124.72,110.54,204.08,104.92,248.2,79.52,257.17,138.47,82.48
2148,20180717,191.47,1844.0,30.005,288482.0,110.32,201.05,129.15,110.51,206.41,105.95,253.68,80.05,250.34,139.68,82.33
2149,20180718,190.4,1842.47,30.12,303100.0,110.71,200.98,127.81,111.52,208.1,105.1,251.69,79.71,255.43,140.91,82.23
2150,20180719,191.97,1813.68,29.66,299000.0,112.14,202.63,125.95,109.87,206.08,104.73,252.01,78.74,252.95,140.13,82.01
2151,20180720,191.67,1813.68,30.12,298976.0,111.47,202.47,125.88,111.29,206.7,106.28,250.89,78.7,252.72,140.98,81.4
2152,20180723,191.6,1802.0,30.76,300439.34,111.09,202.23,126.63,113.35,207.8,107.963,249.38,78.52,252.73,140.05,81.4
2153,20180724,192.99,1829.28,30.82,300490.0,110.69,201.93,129.37,114.15,209.56,107.63,248.7,78.96,253.75,139.96,83.01
2154,20180725,194.82,1863.84,31.07,299840.0,111.18,200.97,128.71,115.16,214.19,110.82,251.89,79.49,254.93,142.69,83.6
2155,20180726,194.23,1805.22,30.935,300603.75,113.54,199.4,130.29,114.84,207.37,109.61,254.88,80.1,257.03,142.4449,84.23
2156,20180727,190.98,1817.99,31.07,302000.5,112.63,197.15,131.56,116.04,202.9475,107.67,251.99,80.59,255.96,140.71,81.92
2157,20180730,189.94,1779.09,31.33,303432.0,112.62,197.29,132.22,116.74,197.85,105.38,244.14,80.25,253.84,136.5,81.74
2158,20180731,190.58,1777.65,30.88,301800.0,113.55,197.51,132.52,114.91,197.93,106.1,244.83,80.88,253.22,136.73,81.52
2159,20180801,201.62,1797.09,31.26,301200.0,112.89,196.24,132.65,115.65,201.14,106.28,246.57,80.65,253.35,138.24,80.42
2160,20180802,207.38,1834.21,31.28,301160.0,112.76,195.67,131.28,116.16,201.98,107.56,250.62,82.02,256.1,138.99,79.9157
2161,20180803,207.98,1822.93,31.51,304990.0,114.07,195.59,131.97,117.06,201.15,108.03,252.12,82.34,257.17,139.81,80.16
2162,20180806,209.06,1847.68,31.52,311805.5,116.0,195.68,132.02,117.11,201.48,108.13,254.09,82.52,256.74,139.7,80.16
2163,20180807,207.11,1862.52,31.52,315995.06,116.56,197.07,131.44,117.54,202.6175,108.87,256.91,82.64,257.66,140.28,81.28
2164,20180808,207.25,1886.28,31.8063,315300.0,113.98,198.0,131.17,117.79,202.84,109.48,258.4,82.34,258.81,140.72,80.72
2165,20180809,208.89,1898.37,31.59,315235.0,114.17,198.09,131.2,116.88,203.61,109.67,256.45,81.4,261.59,140.02,80.3197
2166,20180810,207.55,1885.99,31.185,312525.0,112.69,196.29,130.75,115.68,202.66,109.01,254.79,81.42,260.42,139.68,79.44
2167,20180813,208.86,1895.65,30.47,310000.0,112.11,194.17,130.22,113.88,202.31,108.22,256.12,81.52,260.94,140.2,78.59
2168,20180814,209.76,1919.53,30.81,310815.0,112.75,193.11,129.5,114.69,203.89,109.57,261.46,81.31,263.51,140.76,78.315
2169,20180815,210.3,1881.43,30.36,308910.0,112.91,193.99,130.44,113.68,200.25,107.68,259.02,82.29,260.7,139.92,76.94
2170,20180816,213.48,1887.74,30.725,313000.0,112.47,195.39,132.47,114.78,203.62,107.64,257.53,83.68,263.12,140.64,77.93
2171,20180817,217.61,1881.16,30.74,313505.0,112.48,195.61,134.48,114.77,203.24,107.58,244.9,83.71,262.32,141.38,78.26
2172,20180820,215.45,1877.24,30.86,314060.0,112.0,197.93,136.89,114.62,204.73,106.87,247.85,83.645,262.41,140.94,78.81
2173,20180821,215.06,1883.42,31.03,314000.0,112.37,200.2,135.34,115.27,203.08,105.98,253.32,83.88,261.71,140.02,78.82
2174,20180822,215.06,1904.95,30.98,312220.0,111.95,198.99,134.62,114.97,204.32,107.07,262.83,83.4,260.76,141.15,79.96
2175,20180823,215.58,1902.8,30.84,311982.5,111.99,200.16,135.15,114.72,205.25,107.56,266.87,83.24,261.48,142.09,79.09
2176,20180824,216.14,1905.41,30.91,313110.0,111.93,201.31,135.96,114.66,209.37,108.4,272.28,83.38,264.32,144.21,79.61
2177,20180827,217.99,1927.62,31.31,316200.0,112.35,201.96,134.91,116.7,211.52,109.6,275.89,83.43,267.08,145.4,80.395
2178,20180828,219.71,1933.0,31.28,317210.0,112.63,201.98,134.34,116.14,212.63,110.32,274.4,83.49,268.74,145.26,80.28
2179,20180829,222.98,1998.28,31.1368,317610.0,112.45,201.68,134.88,115.77,214.59,112.02,278.49,83.49,269.0,147.04,80.86
